3336283,0
3336283,0
3336476,0
3346195,0
3346195,0
3431662,0
3433668,1
3437557,0
3445068,0
3445443,0
3445812,0
3458028,1
3544595,1
3544640,1
3554031,1
3554600,0
3554600,0
3555191,0
3634384,0
3634384,0
3635233,0
3654719,0
3654950,0
3655115,0
3655115,0
3734418,1
3758443,0
3758499,1
3759974,0
3097912,0
3097912,0
3097926,1
3119307,0
3119307,0
3119604,0
3119604,0
3219995,1
3238059,0
3238073,0
3238073,0
3238245,0
3246890,0
3246890,0
3246890,0
3246984,0
3246984,0
3336765,0
3336845,0
3336845,0
3336937,0
3347258,0
3347337,0
3437557,0
3437739,0
3437776,0
3446451,0
3446471,0
3446471,0
3458919,0
3458990,0
3459199,0
3544678,0
3544678,0
3544689,0
3544694,0
3555191,0
3556220,0
3635233,0
3635233,0
3640832,0
3655115,0
3655326,0
3655326,0
3655332,0
3734868,0
3734868,0
3735629,0
3735634,0
3742855,0
3760002,0
3760002,0
3098015,0
3098015,0
3120057,0
3120057,0
3222183,0
3222183,0
3238245,0
3238686,0
3239171,1
3246984,0
3247039,0
3247039,0
3337002,0
3337002,0
3337061,0
3337351,0
3347485,0
3347485,0
3437776,0
3437940,0
3446746,1
3446837,0
3459261,0
3459261,0
3526331,0
3529147,0
3544878,0
3544878,0
3544900,0
3545038,0
3557043,0
3557273,0
3557273,0
3640905,1
3640905,1
3641023,0
3655513,0
3655513,0
3742855,0
3744309,0
3744309,0
3761175,0
3761175,0
3761319,0
3761641,0
3098194,0
3120276,0
3120308,0
3120355,1
3222680,0
3223460,0
3228740,0
3228804,0
3239636,0
3239671,1
3239926,0
3247268,1
3247268,1
3247294,0
3247294,0
3247306,0
3337351,0
3337351,0
3337351,0
3347485,0
3347485,0
3347643,0
3438507,1
3438975,0
3438976,0
3439031,0
3447701,0
3529242,0
3529242,0
3529290,1
3545038,0
3545135,1
3557526,0
3557560,1
3641023,0
3641023,0
3641023,0
3656121,1
3656121,1
3656648,0
3745559,1
3745690,1
3745690,1
3745690,1
3761641,0
3762468,1
3098194,0
3098197,0
3098197,0
3120397,0
3120431,0
3120889,0
3228824,0
3228825,0
3228918,0
3239945,1
3239945,1
3239945,1
3240049,0
3247306,0
3247396,0
3247404,0
3337425,0
3337432,0
3337438,0
3337548,0
3347643,0
3348082,0
3348082,1
3348082,1
3439096,0
3439374,0
3439374,0
3447722,1
3447722,1
3447722,1
3448130,1
3529290,1
3530245,0
3530668,0
3545457,0
3545457,0
3545478,1
3558803,0
3558849,1
3641726,1
3642289,1
3642289,1
3656913,0
3746248,0
3746248,0
3762553,0
3762741,0
3762741,0
3763579,0
3098810,1
3098843,0
3120889,0
3120904,1
3121340,0
3228945,0
3228959,0
3228959,0
3228986,0
3240158,1
3240158,1
3240159,0
3247503,0
3247503,0
3247616,0
3338608,0
3338608,0
3338660,0
3348090,0
3348093,0
3348216,1
3348285,0
3348288,0
3440074,0
3440074,0
3440118,1
3448230,0
3448299,0
3448323,0
3448456,0
3531558,1
3532510,0
3532982,0
3545840,0
3545840,0
3546060,1
3546419,0
3558981,0
3559860,1
3559860,1
3642324,0
3642335,1
3657176,0
3657547,0
3657758,1
3657758,1
3747262,0
3747641,0
3763579,0
3763579,0
3763579,0
3101923,1
3102000,0
3102000,0
3122188,0
3122188,0
3122872,1
3228988,0
3229028,0
3229150,1
3240231,0
3240231,0
3240406,0
3247616,0
3248019,0
3248019,0
3338674,0
3338885,1
3348288,0
3348288,0
3348533,0
3440230,0
3440230,0
3440840,0
3448456,0
3448777,0
3448777,0
3448777,0
3448777,0
3532982,0
3532985,0
3533469,1
3546765,0
3546765,0
3546765,0
3559933,0
3559933,0
3559935,1
3642713,0
3642713,0
3642741,1
3659012,0
3747817,1
3748250,0
3764411,0
3764714,0
3102024,0
3102024,0
3102384,1
3103212,1
3122913,1
3122985,0
3124598,0
3229150,1
3230206,0
3230227,0
3230227,0
3230578,0
3240406,0
3240411,0
3240411,0
3240411,0
3248033,0
3248501,1
3338885,1
3339823,0
3340165,1
3351888,1
3351945,0
3351945,0
4664743,0
4664743,0
4664847,1
4679687,0
4679769,0
4679769,0
4740125,0
4740676,0
4740688,0
4758350,0
4758368,0
4773851,0
4773851,0
4774194,0
4774194,0
4840327,0
4840401,0
4840513,0
4840513,0
4850809,0
4850961,1
4850965,0
4861791,0
4862625,0
4918309,1
4919550,1
4935594,0
4935813,0
4458109,0
4458109,0
4458172,0
4476011,0
4476011,0
4488796,0
4488796,0
4556345,0
4556468,1
4557777,0
4579651,0
4647715,0
4647715,0
4647763,0
4647763,0
4665571,1
4665571,1
4665989,0
4665991,0
4679988,0
4679988,0
4679988,0
4741126,1
4741126,1
4742414,0
4742436,0
4760478,1
4760746,0
4760946,0
4760946,0
4774208,0
4774208,0
4840675,0
4840675,0
4851145,0
4851168,0
4851173,0
4851173,0
4851182,0
4851182,0
4862625,0
4862625,0
4919814,0
4919818,0
4384398,0
4384652,0
4384652,0
4384652,0
4458172,0
4458346,0
4458346,0
4476123,1
4476186,0
4476186,0
4476186,0
4488796,0
4488840,0
4488840,0
4488840,0
4562317,0
4562615,0
4562615,0
4584865,0
4647763,0
4649173,0
4666008,0
4667989,0
4680002,0
4680002,0
4680002,0
4742461,0
4742461,0
4743125,0
4743188,0
4760946,0
4761060,0
4774321,0
4813563,1
4813750,1
4841314,0
4841314,0
4841374,1
4842166,0
4851182,0
4851182,0
4851195,0
4851195,0
4851195,0
4862625,0
4862730,0
4919818,0
4920125,0
4920125,0
4920125,0
4920125,0
4384675,0
4384675,0
4384675,0
4384675,0
4384793,0
4384793,0
4458918,0
4458918,0
4458984,0
4459068,0
4476186,0
4476392,0
4477104,0
4540632,0
4540632,0
4563268,1
4563268,1
4565985,0
4586482,0
4586482,0
4587135,1
4649238,0
4649238,0
4649238,0
4667989,0
4667989,0
4668393,0
4668393,0
4680543,0
4680543,0
4680597,0
4680597,0
4743188,0
4743189,0
4743189,0
4743189,0
4761060,0
4761060,0
4761269,0
4814502,1
4815520,1
4815612,0
4842166,0
4842623,0
4851239,0
4851283,0
4851283,0
4862730,0
4862924,0
4862968,0
4927192,0
4927192,0
4927192,0
4384793,0
4385148,1
4385148,1
4386047,0
4459068,0
4459285,0
4459924,0
4477747,0
4477747,0
4477871,0
4540632,0
4544571,0
4544571,0
4544571,0
4565985,0
4566740,0
4566740,0
4566848,1
4587448,0
4587448,0
4587528,0
4587528,0
4649305,0
4649305,0
4649305,0
4669058,0
4669402,0
4669402,0
4680745,0
4680772,0
4743508,0
4743508,0
4743513,0
4743513,0
4763381,0
4763381,0
4819950,0
4820550,1
4843037,0
4843037,0
4843592,0
4851338,0
4851356,0
4851457,0
4863077,0
4863077,0
4863260,0
4927315,0
4927315,0
4927495,0
4386059,0
4386091,0
4386091,0
4386121,0
4459939,0
4459939,0
4464287,0
4464287,0
4478168,1
4478168,1
4479633,0
4544571,0
4544572,0
4544572,0
4567400,0
4567531,0
4568117,0
4588115,0
4588115,0
4649440,0
4649440,0
4669402,0
4670217,1
4670267,0
4670267,0
4725681,1
4725681,1
4749989,0
4749989,0
4750341,0
4764523,0
4764523,0
4824268,0
4824268,0
4825872,0
4843592,0
4844004,1
4844367,1
4851464,0
4851464,0
4863614,0
4863614,0
4927495,0
4927495,0
4927734,0
4927985,0
4464287,0
4464394,0
4464394,0
4479633,0
4479949,0
4479949,0
4544572,0
4544620,0
4544620,0
4568298,0
4568729,0
4588115,0
4633434,0
4633434,0
4633454,0
4649462,0
4649462,0
4649476,0
4649476,0
4670388,0
4670388,0
4670388,0
4670846,0
4725882,0
4726268,0
4726268,0
4726268,0
4750669,1
4751083,0
4751083,0
4752451,0
4764523,0
4764774,0
4764969,0
4825872,0
4825872,0
4826031,0
4826031,0
4845555,0
4845555,0
4851530,1
4852297,0
4852455,0
4863836,0
4863956,0
4863956,0
4927985,0
4928119,0
4391348,0
4464689,0
4465188,0
4465188,0
4480676,0
4481426,0
4544623,0
4544623,0
4569590,0
4633454,0
4633570,1
4633570,1
4634135,0
4649476,0
4650327,0
4650674,1
4670846,0
4670846,0
4671225,0
4729553,0
4729553,0
4729553,0
4731303,0
4731916,0
4753561,0
4753561,0
4768668,0
4768668,0
4768668,0
4826031,0
4826110,0
4826439,0
4827662,0
4827662,0
4845590,0
4845862,0
4846150,0
4852528,1
4852528,1
4852528,1
4852528,1
4864734,0
4929092,0
4929299,0
4929299,0
4929615,0
4391466,0
4391466,0
4446044,0
4465188,0
4466180,0
4466180,0
4481426,0
4481700,0
4481700,0
4481700,0
4544628,0
4544670,1
4544684,0
4569590,0
4570555,0
4570931,0
4570949,1
4634135,0
4636464,0
4636464,0
4650686,0
4650733,1
4650995,0
4671225,0
4672045,0
4672045,0
4731916,0
4732015,0
4732015,0
4754310,0
4754831,0
4754831,0
4768756,0
4768846,0
4768846,0
4827723,1
4828341,1
4846856,1
4852528,1
4908774,0
4909697,0
4909697,0
4930578,0
4930578,0
4930578,0
4930913,0
4446135,0
4446299,0
4466356,0
4466677,1
4466677,1
4466677,1
4482231,0
4482231,0
4482348,0
4544757,0
4544907,1
4545187,1
4545187,1
4570949,0
4570949,0
4570949,0
4636464,0
4636565,0
4636578,1
4636578,1
4656049,1
4658336,0
4672512,0
4673628,1
4676964,1
4733003,0
4733003,0
4733318,0
4754831,0
4755450,0
4755450,0
4755510,0
4769007,0
4769007,0
4829935,0
4830605,1
4831251,0
4847371,0
4847371,0
4857058,1
4857058,1
4857213,1
4909707,0
4909707,0
4912650,1
4930913,0
4930913,0
4931073,0
4931073,0
4448848,0
4449034,1
4450028,0
4471379,0
4471379,0
4482348,0
4482641,0
4482738,0
4482738,0
4483138,1
4545570,1
4545926,0
4547321,0
4571004,0
4571004,0
4571536,0
4571780,0
4636578,1
4638237,1
4639291,0
4658336,0
4658336,0
4659255,0
4659405,0
4677282,0
4677446,0
4677446,0
4733344,0
4733344,0
4755510,0
4755510,0
4755510,0
4831616,0
4831616,0
4831728,1
4831728,1
4847411,0
4847534,1
4847691,0
4858525,0
4858525,0
4912991,0
4913000,0
4913852,1
4913858,0
4450028,0
4450844,1
4451755,0
4471747,1
4472465,0
4472465,0
4483235,0
4483235,0
4483262,0
4547480,0
4547603,1
4547830,0
4571780,0
4571780,0
4571844,1
4639868,1
4640914,0
4640914,0
4640983,0
4659405,0
4660027,0
4661634,0
4661634,0
4678171,0
4678171,0
4678171,0
4678171,0
4735826,1
4736208,0
4736208,0
4736561,0
4736562,0
4756040,0
4756040,0
4756171,0
4769799,0
4769824,0
4769931,0
4831769,0
4832175,0
4832197,0
4847782,0
4847782,0
4847832,0
4847832,0
4858610,0
4859557,0
4859557,0
4914399,0
4914423,1
4931864,0
4932348,0
4932348,0
4932417,0
4454752,1
4454934,1
4472818,0
4472818,1
4473083,0
4473083,0
4483262,0
4483262,0
4547830,0
4548011,1
4548011,1
4574310,0
4574310,0
4641419,0
4641555,0
4661660,0
4661660,0
4661660,0
4678171,0
4678873,0
4678875,0
4678875,0
4678919,0
4736562,0
4736562,0
4736569,1
4736569,1
4756171,0
4756243,0
4756243,0
4770174,1
4770365,1
4832225,0
4832837,1
4847843,0
4847843,0
4848115,0
4848216,0
4859559,0
4860444,0
4860444,0
4914423,1
4914566,1
4914709,0
4932417,0
4932442,1
4932657,0
4455231,1
4455231,1
4455231,1
4473083,0
4473226,1
4473450,0
4483781,0
4484128,0
4484128,0
4484128,0
4548098,1
4576280,0
4644604,1
4644922,0
4644952,1
4644952,1
4662336,0
4662336,0
4679242,0
4679242,0
4679314,0
4736644,1
4737720,0
4737720,0
4737720,0
4756725,0
4756725,0
4756776,0
4770365,1
4770365,1
4770617,1
4770617,1
4832837,1
4833050,0
4833050,0
4833421,1
4848321,0
4848423,0
4848424,0
4848532,0
4860678,1
4914709,0
4914737,0
4914737,0
4914771,0
4932657,0
4932689,0
4932691,0
4455763,0
4456107,0
4456107,0
4473450,0
4473613,1
4473933,0
4484251,0
4484251,0
4484251,0
4551328,0
4551663,0
4577324,0
4577969,0
4577969,0
4644952,1
4645174,1
4645174,1
4662336,0
4662336,0
4663185,0
4679369,0
4679369,0
4738155,0
4739229,0
4756776,0
4757437,1
4757437,1
4771707,0
4773155,0
4773155,0
4773155,0
4833421,1
4833421,1
4833421,1
4833421,1
4848695,0
4848695,0
4848695,0
4860932,0
4860932,0
4861527,0
4915638,1
4915765,0
4916845,0
4932691,0
4933476,0
4934893,0
4456622,0
4456622,0
4456940,0
4474407,0
4474407,0
4474462,1
4484271,0
4552395,0
4552395,0
4552514,0
4577969,0
4578644,0
4579313,0
4645823,0
4645833,0
4645833,0
4647715,0
4664046,0
4664466,0
4679528,0
4739565,0
4739791,0
4739791,0
4757997,0
4757997,0
4757997,0
4773392,1
4773851,0
4839411,0
4850046,0
4850661,0
4850677,0
4850763,0
4861527,0
4861736,0
4861736,0
4861784,0
4917014,0
4917014,0
4917596,1
4918303,1
4934893,0
4934893,0
4935172,1
4935198,0
4935594,0
4456940,0
4458082,1
4458082,1
4474484,0
4474637,0
4474637,0
4474645,0
4474645,0
4484271,0
4484271,0
4484312,0
4484336,1
4552729,1
4555642,0
4555954,0
4556345,0
4556345,0
4579313,0
4579321,0
4579598,0
4050017,0
4050017,0
4054968,0
4073730,0
4073730,0
4073730,0
4136253,0
4136285,0
4136285,0
4150539,0
4150611,0
4150611,0
4171302,0
4171302,0
4171441,0
4243984,0
4243984,0
4244642,0
4244642,0
4269337,0
4269337,0
4269337,0
4269337,0
4372282,0
4383955,0
4383955,0
4384398,0
3846515,0
3847138,1
3847563,0
3847660,0
3858804,0
3858824,0
3858824,0
3858851,0
3867256,0
3867256,0
3945791,0
3945791,0
3945791,0
3964109,1
3964128,0
3964128,0
3971315,0
3971315,0
4055092,0
4055092,0
4074294,0
4074294,0
4074388,0
4074388,0
4136285,0
4136314,0
4136314,0
4136396,0
4172013,1
4172746,1
4172805,1
4173026,1
4245701,0
4245701,0
4270253,1
4270253,1
4270565,0
4270799,1
4285087,0
4285107,0
4285359,0
4372410,0
4372410,0
3765771,0
3765917,1
3847660,0
3847678,0
3847708,0
3858851,0
3858879,0
3858879,0
3858884,0
3867593,0
3867615,1
3867615,1
3945802,0
3945818,0
3945818,0
3964128,0
3964318,0
3964545,0
3964545,0
3972123,0
3972391,0
4055304,1
4055765,1
4055765,0
4074736,1
4136466,1
4136749,0
4137903,0
4150624,0
4150701,0
4150701,0
4150703,0
4174472,0
4174472,0
4245861,0
4245933,0
4247092,0
4270987,0
4270987,0
4285359,0
4285359,0
4346178,1
4346875,0
4372765,0
4372768,0
4372768,0
3766353,0
3766353,0
3847907,0
3848275,1
3858884,0
3858884,0
3858884,0
3858917,0
3858917,0
3867794,0
3867794,0
3868284,0
3868284,0
3945818,0
3945892,0
3945892,0
3945892,0
3964562,0
3964562,0
3965201,0
3973504,0
3973504,0
3973549,0
4055765,0
4055774,0
4056616,1
4058169,0
4075015,0
4075064,0
4075064,0
4075064,0
4075067,0
4137903,0
4138008,1
4150804,1
4155328,1
4156254,0
4174754,0
4174754,0
4174754,0
4175105,0
4247092,0
4247791,0
4247807,0
4247811,0
4271063,0
4271063,0
4271474,1
4373195,0
4374339,0
4374610,0
3830820,0
3830820,0
3831053,1
3848665,0
3848919,0
3848948,0
3848966,1
3858919,0
3858919,0
3858926,0
3868420,0
3868420,0
3946023,0
3951334,0
3951334,0
3965201,0
3965201,0
3965201,0
3965242,0
3974401,0
3975085,0
4058206,0
4075067,0
4075067,0
4075067,0
4138848,0
4138848,0
4138951,1
4139254,0
4156309,0
4157325,1
4157325,1
4157325,1
4175630,1
4176455,0
4247991,1
4248120,1
4249611,1
4249725,1
4271930,0
4271930,0
4273425,0
4349442,1
